x0000,y0000
1487.9107681426,4087.267
1487.2056651856,4055.4556
1486.5004743505,4047.687
1485.7951956229,4065.1587
1485.0898289883,4089.0593
1484.3843744323,4107.1855
1483.6788319403,4113.7383
1482.9732014979,4101.957
1482.2674830907,4081.2166
1481.5616767041,4077.3464
1480.8557823236,4100.314
1480.1497999348,4133.548
1479.4437295232,4159.996
1478.7375710743,4175.223
1478.0313245736,4175.2
1477.3249900065,4158.6963
1476.6185673587,4141.9624
1475.9120566156,4145.5
1475.2054577626,4165.6846
1474.4987707853,4176.6045
1473.7919956691,4165.8936
1473.0851323996,4155.025
1472.3781809622,4170.8213
1471.6711413423,4212.144
1470.9640135256,4258.887
1470.2567974973,4290.047
1469.5494932430,4288.565
1468.8421007482,4259.0645
1468.1346199982,4232.488
1467.4270509787,4237.523
1466.7193936749,4279.1396
1466.0116480724,4338.26
1465.3038141566,4380.134
1464.5958919129,4380.7847
1463.8878813269,4360.276
1463.1797823838,4361.202
1462.4715950692,4387.3755
1461.7633193685,4411.6094
1461.0549552670,4426.862
1460.3465027503,4433.529
1459.6379618037,4418.319
1458.9293324127,4390.1426
1458.2206145627,4381.9937
1457.511808239,4396.936
1456.8029134271,4405.1914
1456.0939301124,4389.908
1455.3848582802,4360.718
1454.6756979161,4334.2305
1453.9664490053,4320.507
1453.2571115332,4320.733
1452.5476854853,4328.4517
1451.8381708469,4333.71
1451.1285676034,4328.7075
1450.4188757402,4314.8804
1449.7090952426,4301.987
1448.9992260961,4298.9097
1448.2892682859,4308.9033
1447.5792217974,4323.627
1446.8690866161,4329.397
1446.1588627272,4328.1226
1445.4485501161,4328.942
1444.7381487682,4326.7144
1444.0276586687,4316.7812
1443.3170798031,4310.814
1442.6064121567,4323.536
1441.8956557148,4363.619
1441.1848104627,4426.405
1440.4738763858,4484.839
1439.7628534694,4510.0083
1439.0517416988,4498.4604
1438.3405410594,4468.933
1437.6292515363,4442.5747
1436.9178731151,4425.0894
1436.2064057809,4406.219
1435.4948495191,4383.4004
1434.7832043150,4364.31
1434.0714701539,4348.205
1433.359647021,4334.9473
1432.6477349017,4335.7817
1431.9357337812,4365.809
1431.2236436449,4428.8315
1430.511464478,4498.215
1429.7991962657,4527.835
1429.0868389935,4491.894
1428.3743926464,4417.9126
1427.6618572099,4369.929
1426.9492326692,4378.2495
1426.2365190094,4412.082
1425.5237162160,4432.2456
1424.8108242741,4434.34
1424.0978431690,4432.3413
1423.384772886,4432.0317
1422.6716134102,4432.276
1421.958364727,4432.7705
1421.2450268215,4433.521
1420.5315996790,4433.1025
1419.8180832848,4427.876
1419.1044776240,4417.756
1418.3907826819,4412.0864
1417.6769984437,4413.618
1416.9631248946,4404.1597
1416.2491620199,4370.15
1415.5351098047,4331.7124
1414.8209682342,4313.8584
1414.1067372937,4311.945
1413.3924169684,4315.948
1412.6780072434,4324.446
1411.963508104,4328.7886
1411.2489195353,4327.8516
1410.5342415225,4340.6323
1409.8194740508,4376.4824
1409.1046171054,4419.009
1408.3896706715,4446.015
1407.6746347342,4446.401
1406.9595092787,4432.409
1406.2442942902,4426.73
1405.5289897539,4417.8506
1404.8135956548,4371.9346
1404.0981119782,4302.8677
1403.3825387092,4269.6157
1402.666875833,4292.28
1401.9511233346,4332.015
1401.2352811993,4354.6646
1400.5193494122,4361.4873
1399.8033279584,4365.7754
1399.0872168231,4370.685
1398.3710159913,4370.3145
1397.6547254482,4363.73
1396.9383451790,4358.4253
1396.2218751688,4359.18
1395.5053154026,4363.912
1394.7886658655,4370.798
1394.0719265428,4379.3774
1393.3550974195,4387.633
1392.6381784806,4396.137
1391.9211697114,4411.6255
1391.2040710968,4436.356
1390.4868826220,4456.7056
1389.7696042721,4457.357
1389.0522360322,4439.239
1388.3347778872,4410.8066
1387.6172298224,4381.346
1386.8995918228,4360.6523
1386.1818638735,4345.1724
1385.4640459594,4327.746
1384.7461380658,4317.908
1384.0281401776,4323.224
1383.3100522799,4336.68
1382.5918743578,4357.541
1381.8736063963,4391.086
1381.1552483805,4430.0933
1380.4368002954,4456.959
1379.7182621260,4456.42
1378.9996338574,4431.2266
1378.2809154747,4412.0713
1377.5621069628,4424.572
1376.8432083067,4444.1357
1376.1242194916,4424.2236
1375.4051405024,4367.0156
1374.6859713241,4328.1997
1373.9667119418,4343.8657
1373.2473623404,4386.5005
1372.5279225050,4414.5205
1371.8083924206,4422.6777
1371.0887720721,4423.477
1370.3690614446,4422.011
1369.6492605231,4419.5645
1368.9293692925,4416.526
1368.2093877378,4410.402
1367.4893158440,4402.1743
1366.7691535962,4397.5225
1366.0489009792,4395.4956
1365.3285579780,4389.7876
1364.6081245777,4381.739
1363.8876007631,4376.4355
1363.1669865193,4376.0938
1362.4462818312,4381.7007
1361.7254866837,4387.8433
