x0000,y0000
1534.4765060241,4154.4
1533.5807228916,4084.
1532.6849397590,4081.
1531.7891566265,4056.7
1530.893373494,4198.5
1529.9975903614,4009.3
1529.1018072289,4107.4
1528.2060240964,4059.5
1527.3102409639,4078.7
1526.4144578313,4119.5
1525.5186746988,4094.6
1524.6228915663,4083.3
1523.7271084337,4126.
1522.8313253012,4180.9
1521.9355421687,4175.9
1521.0397590361,4145.8
1520.1439759036,4063.3
1519.2481927711,4104.
1518.3524096386,4107.7
1517.4566265060,4193.
1516.5608433735,4061.6
1515.665060241,4079.5
1514.7692771084,4168.4
1513.8734939759,4124.4
1512.9777108434,4090.4
1512.0819277108,4141.8
1511.1861445783,4031.4
1510.2903614458,4093.9
1509.3945783133,4210.6
1508.4987951807,4114.4
1507.6030120482,4178.6
1506.7072289157,4198.1
1505.8114457831,4158.4
1504.9156626506,4125.4
1504.0198795181,4135.8
1503.1240963855,4120.9
1502.2283132530,4174.
1501.3325301205,4187.2
1500.436746988,4147.9
1499.5409638554,4115.3
1498.6451807229,4172.1
1497.7493975904,4172.9
1496.8536144578,4103.
1495.9578313253,4056.2
1495.0620481928,4051.
1494.1662650602,4172.
1493.2704819277,4105.5
1492.3746987952,4123.4
1491.4789156627,4124.3
1490.5831325301,4105.5
1489.6873493976,4074.7
1488.7915662651,4125.9
1487.8957831325,4049.4
1487.0000000000,4067.6
1486.1042168675,3987.1
1485.2084337349,4046.5
1484.3126506024,4128.5
1483.4168674699,3986.8
1482.5210843373,4055.4
1481.6253012048,4041.
1480.7295180723,4027.
1479.8337349398,4055.2
1478.9379518072,4090.1
1478.0421686747,3995.6
1477.1463855422,4044.5
1476.2506024096,4033.9
1475.3548192771,3991.8
1474.4590361446,3996.4
1473.5632530120,4056.9
1472.6674698795,3951.9
1471.771686747,3966.1
1470.8759036145,3974.
1469.9801204819,4014.5
1469.0843373494,4055.
1468.1885542169,3980.8
1467.2927710843,4033.4
1466.3969879518,3962.3
1465.5012048193,4001.5
1464.6054216867,3971.6
1463.7096385542,3965.4
1462.8138554217,3930.3
1461.9180722892,3974.4
1461.0222891566,4000.6
1460.1265060241,3886.6
1459.2307228916,3934.6
1458.3349397590,3971.4
1457.4391566265,3908.1
1456.543373494,3886.4
1455.6475903614,3914.3
1454.7518072289,4015.1
1453.8560240964,3997.8
1452.9602409639,3853.7
1452.0644578313,3832.5
1451.1686746988,3926.2
1450.2728915663,3980.9
1449.3771084337,3917.2
1448.4813253012,3865.8
1447.5855421687,3949.
1446.6897590361,3966.6
1445.7939759036,3920.9
1444.8981927711,3928.3
1444.0024096386,3861.7
1443.1066265060,3918.2
1442.2108433735,3919.2
1441.315060241,3975.2
1440.4192771084,3912.2
1439.5234939759,3974.5
1438.6277108434,3954.7
1437.7319277108,3971.6
1436.8361445783,3988.4
1435.9403614458,3910.1
1435.0445783133,3929.9
1434.1487951807,3956.9
1433.2530120482,3917.7
1432.3572289157,3952.8
1431.4614457831,3977.4
1430.5656626506,3914.2
1429.6698795181,3942.3
1428.7740963855,3926.1
1427.8783132530,3880.7
1426.9825301205,3988.3
1426.086746988,4005.5
1425.1909638554,3919.6
1424.2951807229,4022.6
1423.3993975904,3930.5
1422.5036144578,3956.2
1421.6078313253,3995.2
1420.7120481928,3931.7
1419.8162650602,3880.4
1418.9204819277,3966.6
1418.0246987952,3923.9
1417.1289156627,4063.7
1416.2331325301,3970.2
1415.3373493976,3969.1
1414.4415662651,3970.
1413.5457831325,4006.9
1412.65,3980.4
1411.7542168675,4018.9
1410.8584337349,3976.5
1409.9626506024,3996.
1409.0668674699,4042.2
1408.1710843373,3938.2
1407.2753012048,4032.1
1406.3795180723,4041.9
1405.4837349398,4005.3
1404.5879518072,4061.6
1403.6921686747,4070.2
1402.7963855422,4010.9
1401.9006024096,4052.4
1401.0048192771,4056.1
1400.1090361446,4026.3
1399.2132530120,4069.7
1398.3174698795,4051.5
1397.421686747,4079.3
1396.5259036145,4011.4
1395.6301204819,3996.6
1394.7343373494,4012.3
1393.8385542169,4060.
1392.9427710843,4109.1
1392.0469879518,4020.9
1391.1512048193,4081.
1390.2554216867,3999.
1389.3596385542,4000.5
1388.4638554217,4010.1
1387.5680722892,4079.8
1386.6722891566,4104.7
1385.7765060241,4091.8
1384.8807228916,4043.4
1383.9849397590,4030.8
1383.0891566265,3976.2
1382.193373494,4056.8
1381.2975903614,4097.9
